,date,pm25,pm10,SO2,CO,Ozone,ID,Tag
2509,2020-07-08,23.12,45.92,,0.47,17.46,IGI_Airport_(T3),NewDelhi_IMD
2510,2020-07-10,21.02,81.02,,0.37,23.03,IGI_Airport_(T3),NewDelhi_IMD
2511,2020-07-12,20.51,48.33,,0.34,22.63,IGI_Airport_(T3),NewDelhi_IMD
2512,2020-07-14,34.72,133.12,,0.38,24.45,IGI_Airport_(T3),NewDelhi_IMD
2513,2020-07-16,29.57,82.8,,0.39,23.36,IGI_Airport_(T3),NewDelhi_IMD
2514,2020-07-18,43.07,87.84,,0.61,35.07,IGI_Airport_(T3),NewDelhi_IMD
2515,2020-07-20,17.05,42.25,,0.49,24.41,IGI_Airport_(T3),NewDelhi_IMD
2516,2020-07-22,13.2,28.97,,0.49,9.37,IGI_Airport_(T3),NewDelhi_IMD
2517,2020-07-24,39.43,104.67,,0.69,21.44,IGI_Airport_(T3),NewDelhi_IMD
2518,2020-07-26,40.68,158.99,,0.67,26.29,IGI_Airport_(T3),NewDelhi_IMD
2519,2020-07-28,24.51,78.67,,0.46,18.37,IGI_Airport_(T3),NewDelhi_IMD
2520,2020-07-30,18.84,65.71,,0.48,19.31,IGI_Airport_(T3),NewDelhi_IMD
2521,2020-08-01,31.28,85.84,,0.44,20.18,IGI_Airport_(T3),NewDelhi_IMD
2522,2020-08-03,24.59,82.3,,0.35,15.59,IGI_Airport_(T3),NewDelhi_IMD
2523,2020-08-05,40.88,150.78,,0.53,13.7,IGI_Airport_(T3),NewDelhi_IMD
2524,2020-08-07,28.51,80.27,,0.27,18.71,IGI_Airport_(T3),NewDelhi_IMD
2525,2020-08-09,28.36,81.66,,0.34,16.73,IGI_Airport_(T3),NewDelhi_IMD
2526,2020-08-11,35.26,78.56,,0.3,16.94,IGI_Airport_(T3),NewDelhi_IMD
2527,2020-08-13,13.04,26.18,,0.32,9.41,IGI_Airport_(T3),NewDelhi_IMD
2528,2020-08-15,27.65,73.37,,0.2,13.5,IGI_Airport_(T3),NewDelhi_IMD
2529,2020-08-17,26.82,60.76,,0.29,10.69,IGI_Airport_(T3),NewDelhi_IMD
2530,2020-08-19,22.77,38.37,,0.38,4.93,IGI_Airport_(T3),NewDelhi_IMD
2531,2020-08-21,22.61,95.79,,0.42,25.64,IGI_Airport_(T3),NewDelhi_IMD
2532,2020-08-23,24.64,95.09,,0.32,18.18,IGI_Airport_(T3),NewDelhi_IMD
2533,2020-08-25,15.11,42.74,,0.33,16.39,IGI_Airport_(T3),NewDelhi_IMD
2534,2020-08-27,20.7,50.76,,0.36,18.45,IGI_Airport_(T3),NewDelhi_IMD
2535,2020-08-29,46.97,148.14,,0.55,21.23,IGI_Airport_(T3),NewDelhi_IMD
2536,2020-08-31,14.23,32.9,,0.31,17.37,IGI_Airport_(T3),NewDelhi_IMD
2537,2020-09-02,24.88,64.44,,0.39,26.96,IGI_Airport_(T3),NewDelhi_IMD
2538,2020-09-04,39.41,97.47,,0.67,21.69,IGI_Airport_(T3),NewDelhi_IMD
2539,2020-09-06,27.84,53.02,,0.61,27.47,IGI_Airport_(T3),NewDelhi_IMD
2540,2020-09-08,30.97,63.66,,0.86,23.75,IGI_Airport_(T3),NewDelhi_IMD
2541,2020-09-10,58.43,164.64,,0.14,24.41,IGI_Airport_(T3),NewDelhi_IMD
2542,2020-09-12,64.0,196.63,,1.75,39.31,IGI_Airport_(T3),NewDelhi_IMD
2543,2020-09-14,68.55,139.32,,2.16,24.66,IGI_Airport_(T3),NewDelhi_IMD
2544,2020-09-16,68.84,150.55,,4.65,43.45,IGI_Airport_(T3),NewDelhi_IMD
2545,2020-09-18,41.7,109.74,,0.93,25.72,IGI_Airport_(T3),NewDelhi_IMD
2546,2020-09-20,76.32,136.55,,0.74,33.55,IGI_Airport_(T3),NewDelhi_IMD
2547,2020-09-22,43.47,90.8,,0.68,22.51,IGI_Airport_(T3),NewDelhi_IMD
2548,2020-09-24,39.63,75.57,,0.64,42.92,IGI_Airport_(T3),NewDelhi_IMD
2549,2020-09-26,60.58,130.77,,0.86,31.86,IGI_Airport_(T3),NewDelhi_IMD
2550,2020-09-28,75.9,143.33,,0.85,33.13,IGI_Airport_(T3),NewDelhi_IMD
2551,2020-09-30,62.14,111.18,,0.76,36.47,IGI_Airport_(T3),NewDelhi_IMD
2552,2020-10-02,71.83,127.2,,0.91,35.58,IGI_Airport_(T3),NewDelhi_IMD
2553,2020-10-04,76.34,123.19,,1.38,38.08,IGI_Airport_(T3),NewDelhi_IMD
2554,2020-10-06,78.87,130.28,,1.08,31.11,IGI_Airport_(T3),NewDelhi_IMD
2555,2020-10-08,79.66,119.54,,1.17,36.57,IGI_Airport_(T3),NewDelhi_IMD
2556,2020-10-10,91.1,139.58,,1.56,34.94,IGI_Airport_(T3),NewDelhi_IMD
2557,2020-10-12,109.9,185.76,,2.17,36.02,IGI_Airport_(T3),NewDelhi_IMD
2558,2020-10-14,113.5,162.28,,1.05,30.66,IGI_Airport_(T3),NewDelhi_IMD
2559,2020-10-16,103.1,194.42,,0.91,26.64,IGI_Airport_(T3),NewDelhi_IMD
2560,2020-10-18,111.75,174.24,,0.67,23.43,IGI_Airport_(T3),NewDelhi_IMD
2561,2020-10-20,100.23,183.83,,1.04,21.11,IGI_Airport_(T3),NewDelhi_IMD
2562,2020-10-22,133.15,234.39,,1.9,15.88,IGI_Airport_(T3),NewDelhi_IMD
2563,2020-10-24,170.37,273.33,,2.67,19.1,IGI_Airport_(T3),NewDelhi_IMD
2564,2020-10-26,153.24,238.85,,2.61,19.4,IGI_Airport_(T3),NewDelhi_IMD
2565,2020-10-28,178.11,312.16,,2.39,22.51,IGI_Airport_(T3),NewDelhi_IMD
2566,2020-10-30,203.96,292.21,,1.14,20.22,IGI_Airport_(T3),NewDelhi_IMD
2567,2020-11-01,193.37,285.37,,0.96,13.08,IGI_Airport_(T3),NewDelhi_IMD
2568,2020-11-03,131.32,235.83,,1.68,18.19,IGI_Airport_(T3),NewDelhi_IMD
2569,2020-11-05,269.3,398.02,,1.86,23.51,IGI_Airport_(T3),NewDelhi_IMD
2570,2020-11-07,287.02,411.96,,1.44,28.61,IGI_Airport_(T3),NewDelhi_IMD
2571,2020-11-09,484.51,615.33,,1.44,24.4,IGI_Airport_(T3),NewDelhi_IMD
2572,2020-11-11,115.34,246.41,,2.01,19.19,IGI_Airport_(T3),NewDelhi_IMD
2573,2020-11-13,176.31,296.82,,4.17,20.85,IGI_Airport_(T3),NewDelhi_IMD
2574,2020-11-15,199.96,272.2,,2.98,31.37,IGI_Airport_(T3),NewDelhi_IMD
2575,2020-11-17,73.29,105.3,,2.66,16.29,IGI_Airport_(T3),NewDelhi_IMD
2576,2020-11-19,124.94,214.06,,3.31,21.9,IGI_Airport_(T3),NewDelhi_IMD
2577,2020-11-21,104.73,148.26,,1.83,20.55,IGI_Airport_(T3),NewDelhi_IMD
2578,2020-11-23,134.23,304.46,,2.1,16.02,IGI_Airport_(T3),NewDelhi_IMD
2579,2020-11-25,207.31,424.2,,1.68,15.37,IGI_Airport_(T3),NewDelhi_IMD
2580,2020-11-27,60.6,130.5,,0.71,13.29,IGI_Airport_(T3),NewDelhi_IMD
2581,2020-11-29,111.69,270.8,,1.77,15.73,IGI_Airport_(T3),NewDelhi_IMD
2582,2020-12-01,186.6,403.68,,2.37,15.69,IGI_Airport_(T3),NewDelhi_IMD
2583,2020-12-03,156.95,378.92,,2.16,14.79,IGI_Airport_(T3),NewDelhi_IMD
2584,2020-12-05,199.05,371.63,,1.53,19.95,IGI_Airport_(T3),NewDelhi_IMD
2585,2020-12-07,238.5,387.06,,2.02,13.01,IGI_Airport_(T3),NewDelhi_IMD
2586,2020-12-09,182.47,416.48,,2.53,13.14,IGI_Airport_(T3),NewDelhi_IMD
2587,2020-12-11,128.56,292.39,,1.6,11.31,IGI_Airport_(T3),NewDelhi_IMD
2588,2020-12-13,77.12,128.48,,0.88,14.05,IGI_Airport_(T3),NewDelhi_IMD
2589,2020-12-15,88.11,149.52,,0.99,16.97,IGI_Airport_(T3),NewDelhi_IMD
2590,2020-12-17,110.46,177.16,,1.06,21.94,IGI_Airport_(T3),NewDelhi_IMD
2591,2020-12-19,116.55,217.31,,1.33,26.75,IGI_Airport_(T3),NewDelhi_IMD
2592,2020-12-21,150.85,292.83,,1.84,33.89,IGI_Airport_(T3),NewDelhi_IMD
2593,2020-12-23,308.02,583.81,,4.07,40.38,IGI_Airport_(T3),NewDelhi_IMD
2594,2020-12-25,207.41,356.13,,2.55,56.75,IGI_Airport_(T3),NewDelhi_IMD
2595,2020-12-27,208.88,377.29,,2.19,80.75,IGI_Airport_(T3),NewDelhi_IMD
2596,2020-12-29,108.96,263.68,,1.43,51.84,IGI_Airport_(T3),NewDelhi_IMD
2597,2020-12-31,184.0,270.52,,2.23,11.71,IGI_Airport_(T3),NewDelhi_IMD
2598,2021-01-02,246.16,361.62,,2.41,13.39,IGI_Airport_(T3),NewDelhi_IMD
2599,2021-01-04,63.8,98.82,,1.66,11.55,IGI_Airport_(T3),NewDelhi_IMD
2600,2021-01-06,115.18,164.81,,1.83,10.86,IGI_Airport_(T3),NewDelhi_IMD
2601,2021-01-08,99.97,189.22,,1.6,10.09,IGI_Airport_(T3),NewDelhi_IMD
2602,2021-01-10,96.37,155.72,,1.37,14.14,IGI_Airport_(T3),NewDelhi_IMD
2603,2021-01-12,168.93,268.0,,2.38,19.16,IGI_Airport_(T3),NewDelhi_IMD
2604,2021-01-14,373.11,597.45,,4.52,29.02,IGI_Airport_(T3),NewDelhi_IMD
2605,2021-01-16,219.7,322.89,,2.46,19.01,IGI_Airport_(T3),NewDelhi_IMD
2606,2021-01-18,171.39,300.76,,1.09,17.8,IGI_Airport_(T3),NewDelhi_IMD
2607,2016-01-01,236.41,371.87,,1.55,18.36,North_Campus,DU_NewDelhi_IMD
2608,2016-05-20,55.6,136.67,,1.4,28.54,North_Campus,DU_NewDelhi_IMD
2609,2016-05-22,66.72,199.86,,1.29,44.87,North_Campus,DU_NewDelhi_IMD
2610,2016-05-24,36.32,109.04,,1.58,17.27,North_Campus,DU_NewDelhi_IMD
2611,2017-01-01,202.25,263.23,,3.13,29.78,North_Campus,DU_NewDelhi_IMD
2612,2017-08-31,60.44,72.29,,1.96,35.64,North_Campus,DU_NewDelhi_IMD
2613,2017-09-06,68.43,109.76,,2.04,33.58,North_Campus,DU_NewDelhi_IMD
2614,2017-09-08,99.26,131.56,,2.27,21.07,North_Campus,DU_NewDelhi_IMD
2615,2017-09-10,109.49,150.5,,2.31,20.84,North_Campus,DU_NewDelhi_IMD
2616,2017-09-12,68.65,119.57,,2.21,21.44,North_Campus,DU_NewDelhi_IMD
2617,2017-09-14,108.03,171.49,,2.18,22.09,North_Campus,DU_NewDelhi_IMD
2618,2017-09-16,68.72,157.25,,2.18,22.59,North_Campus,DU_NewDelhi_IMD
2619,2017-09-18,82.75,148.05,,2.22,21.6,North_Campus,DU_NewDelhi_IMD
2620,2017-09-20,118.8,187.18,,2.17,22.03,North_Campus,DU_NewDelhi_IMD
2621,2017-09-22,4.51,24.5,,1.99,41.76,North_Campus,DU_NewDelhi_IMD
2622,2017-09-24,58.32,84.03,,2.92,15.93,North_Campus,DU_NewDelhi_IMD
2623,2017-09-26,94.34,165.17,,2.57,18.06,North_Campus,DU_NewDelhi_IMD
2624,2017-09-28,109.52,187.9,,2.26,21.53,North_Campus,DU_NewDelhi_IMD
2625,2017-09-30,101.17,173.23,,2.22,21.56,North_Campus,DU_NewDelhi_IMD
2626,2017-10-02,79.18,150.4,,2.14,22.79,North_Campus,DU_NewDelhi_IMD
2627,2017-10-04,70.53,199.12,,1.67,32.64,North_Campus,DU_NewDelhi_IMD
2628,2017-10-06,28.66,168.77,,2.66,25.85,North_Campus,DU_NewDelhi_IMD
2629,2017-10-08,70.48,196.96,,1.64,33.73,North_Campus,DU_NewDelhi_IMD
2630,2017-10-10,43.55,216.43,,1.6,36.86,North_Campus,DU_NewDelhi_IMD
2631,2017-10-12,27.94,220.93,,1.6,35.91,North_Campus,DU_NewDelhi_IMD
2632,2017-10-14,62.64,252.02,,1.63,35.53,North_Campus,DU_NewDelhi_IMD
2633,2017-10-16,35.36,257.18,,1.64,34.63,North_Campus,DU_NewDelhi_IMD
2634,2017-10-18,13.7,251.5,,1.57,38.91,North_Campus,DU_NewDelhi_IMD
2635,2017-10-20,321.23,519.03,,1.23,70.81,North_Campus,DU_NewDelhi_IMD
2636,2017-10-22,162.46,249.93,,1.36,51.0,North_Campus,DU_NewDelhi_IMD
2637,2017-10-24,67.22,268.96,,1.31,55.38,North_Campus,DU_NewDelhi_IMD
2638,2017-10-26,35.8,329.91,,1.22,69.01,North_Campus,DU_NewDelhi_IMD
2639,2017-10-28,173.22,316.38,,1.22,70.26,North_Campus,DU_NewDelhi_IMD
2640,2017-10-30,64.91,100.49,,0.43,32.7,North_Campus,DU_NewDelhi_IMD
2641,2017-11-01,177.31,275.09,,1.15,142.59,North_Campus,DU_NewDelhi_IMD
2642,2017-11-03,176.36,273.49,,1.19,75.73,North_Campus,DU_NewDelhi_IMD
2643,2017-11-05,163.8,339.47,,1.18,71.77,North_Campus,DU_NewDelhi_IMD
2644,2017-11-07,528.79,871.04,,1.08,100.59,North_Campus,DU_NewDelhi_IMD
2645,2017-11-09,429.86,703.15,,1.07,94.26,North_Campus,DU_NewDelhi_IMD
2646,2017-11-11,350.23,568.6,,1.12,91.32,North_Campus,DU_NewDelhi_IMD
2647,2017-11-13,310.64,500.54,,1.46,78.18,North_Campus,DU_NewDelhi_IMD
2648,2017-11-15,196.09,306.93,,1.22,66.35,North_Campus,DU_NewDelhi_IMD
2649,2017-11-17,144.93,220.59,,3.84,25.0,North_Campus,DU_NewDelhi_IMD
2650,2017-11-19,124.75,186.01,,1.69,33.24,North_Campus,DU_NewDelhi_IMD
2651,2017-11-21,165.51,255.09,,1.93,26.52,North_Campus,DU_NewDelhi_IMD
2652,2017-11-23,165.96,255.87,,2.07,24.26,North_Campus,DU_NewDelhi_IMD
2653,2017-11-25,182.99,284.73,,2.01,25.19,North_Campus,DU_NewDelhi_IMD
2654,2017-11-27,193.26,302.13,,1.91,26.8,North_Campus,DU_NewDelhi_IMD
2655,2017-11-29,244.68,389.29,,1.91,26.87,North_Campus,DU_NewDelhi_IMD
2656,2017-12-01,180.84,281.28,,1.94,27.23,North_Campus,DU_NewDelhi_IMD
2657,2017-12-03,194.92,304.95,,1.91,26.58,North_Campus,DU_NewDelhi_IMD
2658,2017-12-05,225.57,356.9,,1.91,26.88,North_Campus,DU_NewDelhi_IMD
2659,2017-12-07,105.45,153.31,,1.9,27.72,North_Campus,DU_NewDelhi_IMD
2660,2017-12-09,138.24,208.96,,1.89,27.29,North_Campus,DU_NewDelhi_IMD
2661,2017-12-11,199.87,313.34,,1.9,27.1,North_Campus,DU_NewDelhi_IMD
2662,2017-12-13,117.9,174.4,,1.87,27.82,North_Campus,DU_NewDelhi_IMD
2663,2017-12-15,94.67,191.91,,1.9,27.06,North_Campus,DU_NewDelhi_IMD
2664,2017-12-17,16.14,129.25,,1.92,26.68,North_Campus,DU_NewDelhi_IMD
2665,2017-12-19,149.37,227.74,,1.91,27.13,North_Campus,DU_NewDelhi_IMD
2666,2017-12-21,266.21,392.31,,0.0,26.66,North_Campus,DU_NewDelhi_IMD
2667,2017-12-23,95.81,115.15,,0.0,26.5,North_Campus,DU_NewDelhi_IMD
2668,2017-12-25,137.79,186.08,,0.0,26.64,North_Campus,DU_NewDelhi_IMD
2669,2017-12-27,281.25,258.02,,0.0,21.26,North_Campus,DU_NewDelhi_IMD
2670,2017-12-29,257.86,250.32,,0.0,21.55,North_Campus,DU_NewDelhi_IMD
2671,2017-12-31,343.0,615.66,,0.0,21.44,North_Campus,DU_NewDelhi_IMD
2672,2018-01-02,272.88,623.72,,0.0,22.13,North_Campus,DU_NewDelhi_IMD
2673,2018-01-04,341.72,599.47,,0.0,22.31,North_Campus,DU_NewDelhi_IMD
2674,2018-01-06,285.4,454.68,,0.0,22.49,North_Campus,DU_NewDelhi_IMD
2675,2018-01-08,154.51,278.65,,0.0,22.47,North_Campus,DU_NewDelhi_IMD
2676,2018-01-10,194.97,332.91,,0.0,22.79,North_Campus,DU_NewDelhi_IMD
2677,2018-01-12,193.24,340.58,,0.0,23.05,North_Campus,DU_NewDelhi_IMD
2678,2018-01-14,254.13,424.61,,0.0,22.89,North_Campus,DU_NewDelhi_IMD
2679,2018-01-16,127.75,260.5,,0.0,27.09,North_Campus,DU_NewDelhi_IMD
2680,2018-01-18,336.42,587.24,,0.0,56.38,North_Campus,DU_NewDelhi_IMD
2681,2018-01-20,144.22,280.5,,0.0,28.95,North_Campus,DU_NewDelhi_IMD
2682,2018-01-22,194.41,380.87,,0.0,30.11,North_Campus,DU_NewDelhi_IMD
2683,2018-01-24,123.44,203.98,,0.0,36.49,North_Campus,DU_NewDelhi_IMD
2684,2018-01-26,132.32,232.06,,0.0,24.58,North_Campus,DU_NewDelhi_IMD
2685,2018-01-28,139.17,249.69,,0.0,26.35,North_Campus,DU_NewDelhi_IMD
2686,2018-01-30,117.73,226.36,,1.26,29.0,North_Campus,DU_NewDelhi_IMD
2687,2018-02-01,191.41,350.64,,1.33,27.13,North_Campus,DU_NewDelhi_IMD
2688,2018-02-03,96.11,216.37,,1.61,28.91,North_Campus,DU_NewDelhi_IMD
2689,2018-02-07,107.52,203.38,,1.08,23.77,North_Campus,DU_NewDelhi_IMD
2690,2018-02-09,161.48,251.44,,1.03,21.32,North_Campus,DU_NewDelhi_IMD
2691,2018-02-11,128.67,190.15,,1.02,21.45,North_Campus,DU_NewDelhi_IMD
2692,2018-02-13,100.69,140.28,,1.02,22.47,North_Campus,DU_NewDelhi_IMD
2693,2018-02-15,109.32,116.18,,1.05,19.32,North_Campus,DU_NewDelhi_IMD
2694,2018-02-17,99.26,381.17,,1.16,18.08,North_Campus,DU_NewDelhi_IMD
2695,2018-02-19,136.98,328.41,,1.21,18.18,North_Campus,DU_NewDelhi_IMD
2696,2018-02-21,116.83,221.32,,1.25,19.14,North_Campus,DU_NewDelhi_IMD
2697,2018-02-23,103.29,267.01,,1.3,19.79,North_Campus,DU_NewDelhi_IMD
2698,2018-02-25,58.79,170.72,,1.39,21.89,North_Campus,DU_NewDelhi_IMD
2699,2018-02-27,85.67,147.81,,1.45,26.28,North_Campus,DU_NewDelhi_IMD
2700,2018-03-01,130.12,228.78,,1.74,31.35,North_Campus,DU_NewDelhi_IMD
2701,2018-03-03,113.76,185.65,,1.71,32.78,North_Campus,DU_NewDelhi_IMD
2702,2018-03-05,87.28,137.43,,1.66,37.49,North_Campus,DU_NewDelhi_IMD
2703,2018-03-07,80.59,135.08,,1.71,39.13,North_Campus,DU_NewDelhi_IMD
2704,2018-03-09,187.43,252.76,,1.85,38.41,North_Campus,DU_NewDelhi_IMD
2705,2018-03-11,158.48,147.56,,1.94,24.12,North_Campus,DU_NewDelhi_IMD
2706,2018-03-13,158.51,264.19,,2.04,16.85,North_Campus,DU_NewDelhi_IMD
2707,2018-03-15,83.62,371.25,,1.16,17.0,North_Campus,DU_NewDelhi_IMD
2708,2018-03-17,41.28,188.33,,0.99,17.02,North_Campus,DU_NewDelhi_IMD
2709,2018-03-19,56.12,220.9,,0.92,17.03,North_Campus,DU_NewDelhi_IMD
2710,2018-03-21,96.35,298.8,,1.03,16.81,North_Campus,DU_NewDelhi_IMD
2711,2018-03-23,43.48,181.4,,0.92,18.94,North_Campus,DU_NewDelhi_IMD
2712,2018-03-25,46.52,201.87,,0.74,15.5,North_Campus,DU_NewDelhi_IMD
2713,2018-03-27,120.7,290.67,,0.73,19.45,North_Campus,DU_NewDelhi_IMD
2714,2018-03-29,235.04,233.21,,0.72,24.23,North_Campus,DU_NewDelhi_IMD
2715,2018-03-31,74.25,331.02,,0.76,29.45,North_Campus,DU_NewDelhi_IMD
2716,2018-04-02,70.72,250.48,,0.79,45.39,North_Campus,DU_NewDelhi_IMD
2717,2018-04-04,110.69,309.94,,0.76,44.71,North_Campus,DU_NewDelhi_IMD
2718,2018-04-06,68.01,258.93,,0.77,27.72,North_Campus,DU_NewDelhi_IMD
2719,2018-04-08,47.63,162.99,,0.86,25.34,North_Campus,DU_NewDelhi_IMD
2720,2018-04-10,81.54,253.1,,0.84,22.03,North_Campus,DU_NewDelhi_IMD
2721,2018-04-12,46.36,131.64,,0.85,17.48,North_Campus,DU_NewDelhi_IMD
2722,2018-04-28,58.9,195.96,,0.47,25.97,North_Campus,DU_NewDelhi_IMD
2723,2018-04-30,52.0,247.97,,0.95,30.56,North_Campus,DU_NewDelhi_IMD
2724,2018-05-02,70.66,183.32,,0.95,16.34,North_Campus,DU_NewDelhi_IMD
2725,2018-05-04,34.55,162.69,,0.95,22.43,North_Campus,DU_NewDelhi_IMD
2726,2018-05-06,86.15,315.93,,3.65,44.25,North_Campus,DU_NewDelhi_IMD
2727,2018-05-08,50.71,157.98,,14.77,37.72,North_Campus,DU_NewDelhi_IMD
2728,2018-05-10,88.31,235.15,,23.34,45.91,North_Campus,DU_NewDelhi_IMD
2729,2018-05-12,135.94,359.76,,32.87,51.76,North_Campus,DU_NewDelhi_IMD
2730,2018-05-14,48.21,177.24,,28.95,41.31,North_Campus,DU_NewDelhi_IMD
2731,2018-05-16,61.68,253.45,,0.0,34.76,North_Campus,DU_NewDelhi_IMD
2732,2018-05-18,88.91,288.81,,0.0,41.5,North_Campus,DU_NewDelhi_IMD
2733,2018-05-20,77.66,275.49,,0.0,38.23,North_Campus,DU_NewDelhi_IMD
2734,2018-05-22,76.77,295.02,,0.0,50.84,North_Campus,DU_NewDelhi_IMD
2735,2018-05-24,102.45,311.85,,0.0,43.4,North_Campus,DU_NewDelhi_IMD
2736,2018-05-26,89.2,277.34,,0.0,56.22,North_Campus,DU_NewDelhi_IMD
2737,2018-05-28,120.09,328.06,,0.0,53.28,North_Campus,DU_NewDelhi_IMD
2738,2018-05-30,95.51,284.68,,0.0,43.49,North_Campus,DU_NewDelhi_IMD
2739,2018-06-01,56.53,243.46,,0.0,45.86,North_Campus,DU_NewDelhi_IMD
2740,2018-06-03,46.29,172.92,,0.0,51.03,North_Campus,DU_NewDelhi_IMD
2741,2018-06-05,78.31,174.65,,0.0,45.74,North_Campus,DU_NewDelhi_IMD
2742,2018-06-07,83.53,221.61,,0.0,42.83,North_Campus,DU_NewDelhi_IMD
2743,2018-06-09,45.32,181.22,,0.0,41.29,North_Campus,DU_NewDelhi_IMD
2744,2018-06-11,58.47,227.28,,0.0,35.74,North_Campus,DU_NewDelhi_IMD
2745,2018-06-13,140.89,843.7,,0.39,33.86,North_Campus,DU_NewDelhi_IMD
2746,2018-06-15,126.29,837.05,,0.33,34.75,North_Campus,DU_NewDelhi_IMD
2747,2018-06-17,91.43,505.55,,0.0,20.21,North_Campus,DU_NewDelhi_IMD
2748,2018-06-19,48.01,179.7,,0.0,20.62,North_Campus,DU_NewDelhi_IMD
2749,2018-06-21,74.35,315.8,,0.0,24.16,North_Campus,DU_NewDelhi_IMD
2750,2018-06-27,50.04,159.5,,0.0,27.78,North_Campus,DU_NewDelhi_IMD
2751,2018-06-29,49.0,108.52,,0.0,37.16,North_Campus,DU_NewDelhi_IMD
2752,2018-07-01,50.33,101.29,,0.0,33.84,North_Campus,DU_NewDelhi_IMD
2753,2018-07-03,41.45,105.06,,0.0,40.3,North_Campus,DU_NewDelhi_IMD
2754,2018-07-05,48.31,125.73,,0.0,36.12,North_Campus,DU_NewDelhi_IMD
2755,2018-07-13,38.52,51.9,,0.0,36.75,North_Campus,DU_NewDelhi_IMD
2756,2018-07-15,44.23,78.84,,0.0,36.73,North_Campus,DU_NewDelhi_IMD
2757,2018-07-17,44.84,75.74,,0.0,39.97,North_Campus,DU_NewDelhi_IMD
2758,2018-07-19,30.42,75.26,,0.0,36.84,North_Campus,DU_NewDelhi_IMD
2759,2018-07-21,43.67,85.45,,0.0,37.06,North_Campus,DU_NewDelhi_IMD
2760,2018-07-23,30.7,63.36,,0.0,36.15,North_Campus,DU_NewDelhi_IMD
2761,2018-07-25,28.15,71.4,,0.0,36.01,North_Campus,DU_NewDelhi_IMD
2762,2018-07-27,18.16,29.5,,0.0,35.88,North_Campus,DU_NewDelhi_IMD
2763,2018-07-29,40.76,119.64,,0.0,37.07,North_Campus,DU_NewDelhi_IMD
2764,2018-07-31,47.9,163.69,,0.0,39.06,North_Campus,DU_NewDelhi_IMD
2765,2018-08-02,58.13,292.16,,0.0,89.99,North_Campus,DU_NewDelhi_IMD
2766,2018-08-04,58.97,289.24,,0.0,82.88,North_Campus,DU_NewDelhi_IMD
2767,2018-08-06,41.29,137.41,,0.0,64.36,North_Campus,DU_NewDelhi_IMD
2768,2018-08-08,41.02,76.2,,0.0,66.43,North_Campus,DU_NewDelhi_IMD
2769,2018-08-10,42.16,103.28,,0.0,63.1,North_Campus,DU_NewDelhi_IMD
2770,2018-08-12,22.9,79.68,,0.0,39.51,North_Campus,DU_NewDelhi_IMD
2771,2018-08-14,48.79,119.18,,0.0,42.14,North_Campus,DU_NewDelhi_IMD
2772,2018-08-16,37.21,93.31,,0.0,43.72,North_Campus,DU_NewDelhi_IMD
2773,2018-08-18,36.96,67.9,,0.0,47.39,North_Campus,DU_NewDelhi_IMD
2774,2018-08-20,56.97,111.5,,0.0,31.92,North_Campus,DU_NewDelhi_IMD
2775,2018-08-22,26.09,53.32,,0.0,24.39,North_Campus,DU_NewDelhi_IMD
2776,2018-08-24,26.98,78.52,,0.0,20.05,North_Campus,DU_NewDelhi_IMD
2777,2018-08-26,46.66,80.25,,0.0,22.89,North_Campus,DU_NewDelhi_IMD
2778,2018-08-28,57.29,78.35,,0.0,22.92,North_Campus,DU_NewDelhi_IMD
2779,2018-08-30,35.71,104.83,,0.0,29.84,North_Campus,DU_NewDelhi_IMD
2780,2018-09-01,44.87,115.18,,0.0,18.73,North_Campus,DU_NewDelhi_IMD
2781,2018-09-03,54.92,76.23,,0.0,25.26,North_Campus,DU_NewDelhi_IMD
2782,2018-09-05,45.68,114.85,,0.0,21.5,North_Campus,DU_NewDelhi_IMD
2783,2018-09-07,32.28,68.98,,0.0,23.69,North_Campus,DU_NewDelhi_IMD
2784,2018-09-09,24.04,52.3,,0.0,31.28,North_Campus,DU_NewDelhi_IMD
2785,2018-09-11,27.8,74.33,,0.0,25.37,North_Campus,DU_NewDelhi_IMD
2786,2018-09-13,33.95,128.92,,0.0,27.29,North_Campus,DU_NewDelhi_IMD
2787,2018-09-15,31.14,103.32,,0.0,22.5,North_Campus,DU_NewDelhi_IMD
2788,2018-09-17,49.04,128.71,,0.0,29.41,North_Campus,DU_NewDelhi_IMD
2789,2018-09-19,55.28,149.75,,0.0,30.79,North_Campus,DU_NewDelhi_IMD
2790,2018-09-21,39.12,87.24,,0.0,28.24,North_Campus,DU_NewDelhi_IMD
2791,2018-09-23,35.6,55.5,,0.0,30.09,North_Campus,DU_NewDelhi_IMD
2792,2018-09-25,24.98,47.32,,0.12,19.7,North_Campus,DU_NewDelhi_IMD
2793,2018-09-27,63.62,128.04,,0.67,29.56,North_Campus,DU_NewDelhi_IMD
2794,2018-09-29,75.18,158.45,,1.02,37.55,North_Campus,DU_NewDelhi_IMD
2795,2018-10-01,63.05,140.11,,1.41,34.58,North_Campus,DU_NewDelhi_IMD
2796,2018-10-03,60.89,145.73,,1.61,35.92,North_Campus,DU_NewDelhi_IMD
2797,2018-10-05,113.88,203.78,,2.02,27.58,North_Campus,DU_NewDelhi_IMD
2798,2018-10-07,82.75,185.52,,1.49,31.24,North_Campus,DU_NewDelhi_IMD
